Hierarchy,Identification,Name,Quantity,Unit,Value
1,B.50.14.01,"INTERRUTTORE DIFFERENZIALEPURO AC 2P, In = 16A, Idn = 10m",1,cad,90.59
1,B.50.14.02,"INTERRUTTORE DIFFERENZIALEPURO AC 2P, In = 25A, Idn = 30m",1,cad,52.06
1,B.50.14.03,"INTERRUTTORE DIFFERENZIALEPURO AC 2P, In = 40A, Idn = 30m",1,cad,81.87
1,B.50.14.04,"INTERRUTTORE DIFFERENZIALE PURO CLASSE AC 2P, In = 63A, Idn = 30mA",1,cad,117.72
1,B.50.14.05,"INTERRUTTORE DIFFERENZIALE PURO CLASSE AC 2P, In = 80A, Idn = 30mA",1,cad,149.83
1,B.50.14.06,"INTERRUTTORE DIFFERENZIALE PURO CLASSE AC 2P, In = 100A, Idn = 30mA",1,cad,216.32
1,B.50.14.07,"INTERRUTTORE DIFFERENZIALE PURO CLASSE AC 2P, In = 25A, Idn = 100-300-500mA",1,cad,65.36
1,B.50.14.08,"INTERRUTTORE DIFFERENZIALE PURO CLASSE AC 2P, In = 40A, Idn = 100-300-500mA",1,cad,78.79
1,B.50.14.09,"INTERRUTTORE DIFFERENZIALE PURO CLASSE AC 2P, In = 63A, Idn = 100-300-500mA",1,cad,114.3
1,B.50.14.10,"INTERRUTTORE DIFFERENZIALE PURO CLASSE AC 2P, In = 80A, Idn = 100-300-500mA",1,cad,143.83
1,B.50.14.11,"INTERRUTTORE DIFFERENZIALE PURO CLASSE AC 2P, In = 100A, Idn = 100-300-500mA",1,cad,184.89
1,B.50.14.12,"INTERRUTTORE DIFFERENZIALE PURO CLASSE AC 4P, In = 25A, Idn = 30mA",1,cad,106.62
1,B.50.14.13,"INTERRUTTORE DIFFERENZIALE PURO CLASSE AC 4P, In = 40A, Idn = 30mA",1,cad,113.51
1,B.50.14.14,"INTERRUTTORE DIFFERENZIALE PURO CLASSE AC 4P, In = 63A, Idn = 30mA",1,cad,201.7
1,B.50.14.15,"INTERRUTTORE DIFFERENZIALE PURO CLASSE AC 4P, In = 80A, Idn = 30mA",1,cad,338.37
1,B.50.14.16,"INTERRUTTORE DIFFERENZIALE PURO CLASSE AC 4P, In = 100A, Idn = 30mA",1,cad,416.94
1,B.50.14.17,"INTERRUTTORE DIFFERENZIALE PURO CLASSE AC 4P, In = 25A, Idn = 100-300-500mA",1,cad,85.95
1,B.50.14.18,"INTERRUTTORE DIFFERENZIALE PURO CLASSE AC 4P, In = 40A, Idn = 100-300-500mA",1,cad,100.27
1,B.50.14.19,"INTERRUTTORE DIFFERENZIALE PURO CLASSE AC 4P, In = 63A, Idn = 100-300-500mA",1,cad,126.92
1,B.50.14.20,"INTERRUTTORE DIFFERENZIALE PURO CLASSE AC 4P, In = 80A, Idn = 100-300-500mA",1,cad,240.49
1,B.50.14.21,"INTERRUTTORE DIFFERENZIALE PURO CLASSE AC 4P, In = 100A, Idn = 100-300-500mA",1,cad,276.73
1,B.50.15.01,"INTERRUTTORE DIFFERENZIALE PUROCLASSE A 2P, In = 16A, Idn = 10mA",1,cad,111.19
1,B.50.15.02,"INTERRUTTORE DIFFERENZIALE PURO CLASSE A 2P, In = 25A, Idn = 30 mA",1,cad,102.46
1,B.50.15.03,"INTERRUTTORE DIFFERENZIALE PURO CLASSE A 2P, In = 40A, Idn = 30 mA",1,cad,120.87
1,B.50.15.04,"INTERRUTTORE DIFFERENZIALE PURO CLASSE A 2P, In = 63A, Idn = 30 mA",1,cad,165.57
1,B.50.15.05,"INTERRUTTORE DIFFERENZIALE PURO CLASSE A 2P, In = 80A, Idn = 30 mA",1,cad,212.69
1,B.50.15.06,"INTERRUTTORE DIFFERENZIALE PURO CLASSE A 2P, In = 100A, Idn = 30 mA",1,cad,265.85
1,B.50.15.07,"INTERRUTTORE DIFFERENZIALE PUROCLASSE A 2P, In = 25A, Idn = 100-300-500mA",1,cad,91.34
1,B.50.15.08,"INTERRUTTORE DIFFERENZIALE PUROCLASSE A 2P, In = 40A, Idn = 100-300-500mA",1,cad,102.96
1,B.50.15.09,"INTERRUTTORE DIFFERENZIALE PUROCLASSE A 2P, In = 63A, Idn = 100-300-500mA",1,cad,151.05
1,B.50.15.10,"INTERRUTTORE DIFFERENZIALE PUROCLASSE A 2P, In = 80A, Idn = 100-300-500mA",1,cad,192.16
1,B.50.15.11,"INTERRUTTORE DIFFERENZIALE PUROCLASSE A 2P, In = 100A, Idn = 100-300-500mA",1,cad,234.39
1,B.50.15.12,"INTERRUTTORE DIFFERENZIALE PUROCLASSE A 4P In = 25A, Idn = 30mA",1,cad,149.83
1,B.50.15.13,"INTERRUTTORE DIFFERENZIALE PUROCLASSE A 4P , In = 40A, Idn = 30mA",1,cad,160.74
1,B.50.15.14,"INTERRUTTORE DIFFERENZIALE PUROCLASSE A 4P, In = 63A, Idn = 30mA",1,cad,252.56
1,B.50.15.15,"INTERRUTTORE DIFFERENZIALE PUROCLASSE A 4P, In = 80A, Idn = 30mA 4P, In = 80A, Idn = 30mA",1,cad,473.7
1,B.50.15.16,"INTERRUTTORE DIFFERENZIALE PUROCLASSE A 4P, In = 100A, Idn = 30mA",1,cad,581.24
1,B.50.15.17,"INTERRUTTORE DIFFERENZIALE PUROCLASSE A 4P, In = 25A, Idn = 100-300-500mA",1,cad,114.3
1,B.50.15.18,"INTERRUTTORE DIFFERENZIALE PUROCLASSE A 4P, In = 40A, Idn = 100-300-500mA",1,cad,135.36
1,B.50.15.19,"INTERRUTTORE DIFFERENZIALE PUROCLASSE A 4P, In = 63A, Idn = 100-300-500mA",1,cad,163.13
1,B.50.15.20,"INTERRUTTORE DIFFERENZIALE PUROCLASSE A 4P, In = 80A, Idn = 100-300-500mA",1,cad,316.64
1,B.50.15.21,"INTERRUTTORE DIFFERENZIALE PUROCLASSE A 4P, In = 100A, Idn = 100-300-500mA",1,cad,387.91
1,B.50.16.01,"INTERRUTTORE DIFFERENZIALE PURO CLASSE A SELETTIVO 2P, In = 40A, Idn = 30mA",1,cad,120.87
1,B.50.16.02,"INTERRUTTORE DIFFERENZIALE PURO CLASSE A SELETTIVO 2P, In = 63A, Idn = 30mA",1,cad,165.57
1,B.50.16.03,"INTERRUTTORE DIFFERENZIALE PURO CLASSE A SELETTIVO 2P, In = 100A, Idn = 30mA",1,cad,265.85
1,B.50.16.04,"INTERRUTTORE DIFFERENZIALE PURO CLASSE A SELETTIVO 2P, In = 40A, Idn = 100-300-500mA",1,cad,102.96
1,B.50.16.05,"INTERRUTTORE DIFFERENZIALE PURO CLASSE A SELETTIVO 2P, In = 63A, Idn = 100-300-500mA",1,cad,151.05
1,B.50.16.06,"INTERRUTTORE DIFFERENZIALE PURO CLASSE A SELETTIVO 2P,In = 100A, Idn = 100-300- 500mA",1,cad,234.39
1,B.50.16.07,"INTERRUTTORE DIFFERENZIALE PURO CLASSE A SELETTIVO 2P,In = 125A, Idn = 100-300- 500mA",1,cad,273.5
1,B.50.17.01,"INTERRUTTORE DIFFERENZIALEPURO 2P, In = 25A, Idn = 30mA CLASSE B",1,cad,120.87
1,B.50.17.02,"INTERRUTTORE DIFFERENZIALEPURO 2P, In = 63A, Idn = 30mA CLASSE B",1,cad,165.57
1,B.50.17.03,"INTERRUTTORE DIFFERENZIALEPURO 2P, In = 25A, Idn = 300mA CLASSE B",1,cad,102.96
1,B.50.17.04,"INTERRUTTORE DIFFERENZIALEPURO 2P, In = 63A, Idn = 300mA CLASSE B",1,cad,151.05
1,B.50.17.05,"INTERRUTTORE DIFFERENZIALEPURO 4P, In = 40A, Idn = 30mA CLASSE B",1,cad,752.44
1,B.50.17.06,"INTERRUTTORE DIFFERENZIALEPURO 4P, In = 63A, Idn = 30mA CLASSE B",1,cad,908.42
1,B.50.17.07,"INTERRUTTORE DIFFERENZIALEPURO 4P, In = 125A, Idn = 30mA CLASSE B",1,cad,2228.31
1,B.50.17.08,"INTERRUTTORE DIFFERENZIALEPURO 4P, In = 63A, Idn = 300mA CLASSE B",1,cad,871.71
1,B.50.17.09,"INTERRUTTORE DIFFERENZIALEPURO 4P, In = 125A, Idn = 300mA CLASSE B",1,cad,2099.46
1,B.50.17.10,"INTERRUTTORE DIFFERENZIALEPURO 4P, In = 40A, Idn = 500mA CLASSE B",1,cad,766.18
1,B.50.17.11,"INTERRUTTORE DIFFERENZIALEPURO 4P, In = 63A, Idn = 500mA CLASSE B",1,cad,871.76
1,B.50.17.12,"INTERRUTTORE DIFFERENZIALEPURO 4P, In = 125A, Idn = 500mA CLASSE B",1,cad,1704.38
1,B.50.18.01,"INTERRUTTORE, DIFFERENZIAL ASSOCIABI CLASSE AC 2P In = 25A, Idn =E 10mA",1,cad,114.45
1,B.50.18.02,"INTERRUTTORE DIFFERENZIALE ASSOCIABILE CLASSE AC 2P In=63A, Idn=30Ma",1,cad,73.9
1,B.50.18.03,"INTERRUTTORE DIFFERENZIALE ASSOCIABILE CLASSE AC 2P, In=63A, Idn=100-300-500mA",1,cad,66.65
1,B.50.18.04,"INTERRUTTORE DIFFERENZIALE ASSOCIABILE CLASSE AC 3P, In=63A, Idn=30mA",1,cad,127.58
1,B.50.18.05,"INTERRUTTORE DIFFERENZIALE ASSOCIABILE CLASSE AC 3P,In=63A, Idn=100-300-500mA",1,cad,88.13
1,B.50.18.06,"INTERRUTTORE DIFFERENZIALE ASSOCIABILE CLASSE AC 4P,In=63A,Idn=30mA",1,cad,130.91
1,B.50.18.07,"INTERRUTTORE DIFFERENZIALE ASSOCIABILE CLASSE AC 4P,In=63A, Idn=100-300-500mA",1,cad,94.29
1,B.50.19.01,"INTERRUTTORE DIFFERENZIALE ASSOCIABILE CLASSE A 2P, In = 25A, Idn = 10mA",1,cad,81.37
1,B.50.19.02,"INTERRUTTORE DIFFERENZIALE ASSOCIABILE CLASSE A 2P, In = 63A, Idn = 30mA",1,cad,118.93
1,B.50.19.03,"INTERRUTTORE DIFFERENZIALE ASSOCIABILE CLASSE A 2P, In = 63A, Idn = 100-300-500mA",1,cad,101.65
1,B.50.19.04,"INTERRUTTORE DIFFERENZIALE ASSOCIABILE CLASSE A 3P, In = 63A, Idn = 30mA",1,cad,127.58
1,B.50.19.05,"INTERRUTTORE DIFFERENZIALE ASSOCIABILE CLASSE A 3P, In = 63A, Idn = 100-300-500mA",1,cad,88.13
1,B.50.19.06,"INTERRUTTORE DIFFERENZIALE ASSOCIABILE CLASSE A 4P, In = 63A, Idn = 30mA",1,cad,130.91
1,B.50.19.07,"INTERRUTTORE DIFFERENZIALE ASSOCIABILE CLASSE A 4P, In = 63A, Idn = 100-300-500mA",1,cad,94.29
1,B.50.20.01,"INTERRUTTORE DIFFERENZIALE ASSOCIABILE CLASSE B 2P, In = 63A, Idn = 30mA",1,cad,329.17
1,B.50.20.02,"INTERRUTTORE DIFFERENZIALE ASSOCIABILE CLASSE B 2P, In = 63A, Idn = 300mA",1,cad,381.58
1,B.50.20.03,"INTERRUTTORE DIFFERENZIALE ASSOCIABILE CLASSE B 3P, In = 63A, Idn = 30mA",1,cad,398.09
1,B.50.20.04,"INTERRUTTORE DIFFERENZIALE ASSOCIABILE CLASSE B 3P, In = 63A, Idn = 300mA",1,cad,453.68
1,B.50.20.05,"INTERRUTTORE DIFFERENZIALE ASSOCIABILE CLASSE B 4P, In = 63A, Idn = 30mA",1,cad,658.57
1,B.50.20.06,"INTERRUTTORE DIFFERENZIALE ASSOCIABILE CLASSE B 4P, In = 63A, Idn = 300mA",1,cad,648.97
1,B.50.21.01,INTERRUTTORE DI MANOVRA SEZIONATORE 1P In= 63A,1,cad,17.3
1,B.50.21.02,INTERRUTTORE DI MANOVRA SEZIONATORE 1P In= 100A,1,cad,23.19
1,B.50.21.02b,"INTERRUTTORE DI MANOVRA SEZIONATORE 1P, In = 125A",1,cad,41.7
1,B.50.21.03,INTERRUTTORE DI MANOVRA SEZIONATORE 2P In= 63A,1,cad,46.8
1,B.50.21.04,INTERRUTTORE DI MANOVRA SEZIONATORE 2P In= 63A,1,cad,28.82
1,B.50.21.05,INTERRUTTORE DI MANOVRA SEZIONATORE 2P In= 100A,1,cad,38.42
1,B.50.21.06,INTERRUTTORE DI MANOVRA SEZIONATORE 2P In= 125A,1,cad,74.1
1,B.50.21.07,INTERRUTTORE DI MANOVRA SEZIONATORE 3P In= 63A,1,cad,46.3
1,B.50.21.08,INTERRUTTORE DI MANOVRA SEZIONATORE 3P In= 100A,1,cad,61.96
1,B.50.21.09,INTERRUTTORE DI MANOVRA SEZIONATORE 3P In= 125A,1,cad,106.3
1,B.50.21.10,INTERRUTTORE DI MANOVRA SEZIONATORE 4P In= 63A,1,cad,53.17
1,B.50.21.11,INTERRUTTORE DI MANOVRA SEZIONATORE 4P In= 100A,1,cad,71.54
1,B.50.21.12,INTERRUTTORE DI MANOVRA SEZIONATORE 4P In= 125A,1,cad,122.46
1,B.50.22.01,"INTERRUTTORE DI MANOVRA SEZIONATORE ROTATIVO 3P, In = 80A",1,cad,41.42
1,B.50.22.02,"INTERRUTTORE DI MANOVRA SEZIONATORE ROTATIVO 3P, In = 125A",1,cad,66.87
1,B.50.22.03,"INTERRUTTORE DI MANOVRA SEZIONATORE ROTATIVO 3P, In = 160A",1,cad,103.83
1,B.50.22.04,"INTERRUTTORE DI MANOVRA SEZIONATORE ROTATIVO 4P, In = 80A",1,cad,51.46
1,B.50.22.05,"INTERRUTTORE DI MANOVRA SEZIONATORE ROTATIVO 4P, In = 125A",1,cad,85.64
1,B.50.22.06,"INTERRUTTORE DI MANOVRA SEZIONATORE ROTATIVO 4P, In = 160A",1,cad,132.87
1,B.50.23.00,"INTERRUTTORE SEZIONATORE PORTAFUSIBLE 1P, In=20A, 8,5x31,5 mm",1,cad,5.3
1,B.50.23.01,"INTERRUTTORE SEZIONATORE PORTAFUSIBLE 2P, In=20A, 8,5x31,5 mm",1,cad,9.87
1,B.50.23.02,"INTERRUTTORE SEZIONATORE PORTAFUSIBLE 3P, In=20A, 8,5x31,5 mm",1,cad,13.91
1,B.50.23.03,"INTERRUTTORE SEZIONATORE PORTAFUSIBLE 1P/ 1P+N, In=32A, 10,3x38 mm",1,cad,6.43
1,B.50.23.04,"INTERRUTTORE SEZIONATORE PORTAFUSIBLE 2P /3P, In=32A, 10,3x38 mm",1,cad,13.36
1,B.50.23.05,"INTERRUTTORE SEZIONATORE PORTAFUSIBLE 3+N/4P, In=32A, 10,3x38 mm",1,cad,18.02
1,B.50.24.01,"FUSIBILI fino a 32A,Gg 8,5x31,5 mm o 10,3x38mm",1,cad,0.89
1,B.50.24.02,"FUSIBILI fino a 50A,Gg 14x51 mm",1,cad,1.79
1,B.50.24.03,"FUSIBILI fino a 125A,Gg 22x58mm",1,cad,2.88
1,B.50.24.04,"FUSIBILI fino a 32A,Am 8,5x31,5 mm o 10,3x38mm",1,cad,0.89
1,B.50.24.05,"FUSIBILI fino a 50A,Am 14x51mm",1,cad,1.79
1,B.50.24.06,"FUSIBILI fino a 125A,Am 22x58mm",1,cad,2.88
1,B.50.25.01,"INTERRUTTORE DI GESTIONE CARICHI In=90A, per n. 2 carichi non prioritari",1,cad,184.06
1,B.50.26.01,"INTERRUTTORE MAGNETOTERMICO SCATOLATO - PDI 16kA 1P, In = 16 - 63A, Im = 630A",1,cad,80.03
1,B.50.26.02,"INTERRUTTORE MAGNETOTERMICO SCATOLATO - PDI 16kA 3P, In = 16 - 63A, Im = 630A",1,cad,110.59
1,B.50.26.03,"INTERRUTTORE MAGNETOTERMICO SCATOLATO - PDI 16kA 3P, In = 80 - 100A, Im = 800 - 1000A",1,cad,130.97
1,B.50.26.04,"INTERRUTTORE MAGNETOTERMICO SCATOLATO - PDI 16kA 3P, In = 125A, Im = 1250A",1,cad,245.96
1,B.50.26.05,"INTERRUTTORE MAGNETOTERMICO SCATOLATO - PDI 16kA 3P, In = 160A, Im = 1600A",1,cad,387.12
1,B.50.26.06,"INTERRUTTORE MAGNETOTERMICO SCATOLATO - PDI 16kA 4P, In = 16 - 63A, Im = 500 - 630A",1,cad,146.99
1,B.50.26.07,"INTERRUTTORE MAGNETOTERMICO SCATOLATO - PDI 16kA 4P, In = 80 - 100A, Im = 800 - 1000A",1,cad,164.44
1,B.50.26.08,"INTERRUTTORE MAGNETOTERMICO SCATOLATO - PDI 16kA 4P, In = 125A, Im = 1250A",1,cad,320.16
1,B.50.26.09,"INTERRUTTORE MAGNETOTERMICO SCATOLATO - PDI 16kA 4P, In = 160A, Im = 1600A",1,cad,454.07
1,B.50.27.01,"INTERRUTTORE MAGNETOTERMICO SCATOLATO - PDI 25kA 1P, In = 80 - 100A, Im = 800 - 1000A",1,cad,94.6
1,B.50.27.02,"INTERRUTTORE MAGNETOTERMICO SCATOLATO - PDI 25kA 1P, In = 125A, Im = 1250A",1,cad,149.88
1,B.50.27.03,"INTERRUTTORE MAGNETOTERMICO SCATOLATO - PDI 25kA 1P, In = 160A, Im = 1600A",1,cad,187.76
1,B.50.27.04,"INTERRUTTORE MAGNETOTERMICO SCATOLATO - PDI 25kA 3P, In = 25 - 63A, Im = 500 - 630A",1,cad,224.25
1,B.50.27.05,"INTERRUTTORE MAGNETOTERMICO SCATOLATO - PDI 25kA 3P, In = 80 - 100A, Im = 800 - 1000A",1,cad,236.35
1,B.50.27.06,"INTERRUTTORE MAGNETOTERMICO SCATOLATO - PDI 25kA 3P, In = 125A, Im = 1250A",1,cad,356.55
1,B.50.27.07,"INTERRUTTORE MAGNETOTERMICO SCATOLATO - PDI 25kA 3P, In = 160A, Im = 1600A",1,cad,408.08
1,B.50.27.08,"INTERRUTTORE MAGNETOTERMICO SCATOLATO - PDI 25kA 4P, In = 25 - 63A, Im = 500 - 630A",1,cad,273.62
1,B.50.27.09,"INTERRUTTORE MAGNETOTERMICO SCATOLATO - PDI 25kA 4P, In = 80 - 100A, Im = 800 - 1000A",1,cad,311.44
1,B.50.27.10,"INTERRUTTORE MAGNETOTERMICO SCATOLATO - PDI 25kA 4P, In = 125A, Im = 1250A",1,cad,445.57
1,B.50.27.11,"INTERRUTTORE MAGNETOTERMICO SCATOLATO - PDI 25kA 4P, In = 160A, Im = 1600A",1,cad,507.76
1,B.50.28.00,"INTERRUTTORE MAGNETOTERMICO SCATOLATO - PDI 36kA 3P, In = 80 - 100A, Im = 800 - 1000A",1,cad,695
1,B.50.28.01,"INTERRUTTORE MAGNETOTERMICO SCATOLATO - PDI 36kA 3P, In = 80 - 100A, Im = 800 - 1000A",1,cad,330.3
1,B.50.28.02,"INTERRUTTORE MAGNETOTERMICO SCATOLATO - PDI 36kA 3P, In = 125A, Im = 1250A",1,cad,461.33
1,B.50.28.03,"INTERRUTTORE MAGNETOTERMICO SCATOLATO - PDI 36kA 3P, In = 160A, Im = 1600A",1,cad,485.68
1,B.50.28.04,"INTERRUTTORE MAGNETOTERMICO SCATOLATO - PDI 36kA 3P, In = 200 - 250A, Im = 2000 -",1,cad,645.14
1,B.50.28.05,"INTERRUTTORE MAGNETOTERMICO SCATOLATO - PDI 36kA 3P, In = 320 - 400A, Im = 2000 - 4000A",1,cad,1459.91
1,B.50.28.06,"INTERRUTTORE MAGNETOTERMICO SCATOLATO - PDI 36kA 3P, In = 630A, Im = 3150 - 6300A",1,cad,2213.23
1,B.50.28.07,"INTERRUTTORE MAGNETOTERMICO SCATOLATO - PDI 36kA 3P, In = 800A, Im = 4000 - 8000A",1,cad,2708.51
1,B.50.28.08,"INTERRUTTORE MAGNETOTERMICO SCATOLATO - PDI 36kA 4P, In = 1,6 - 63A, Im = 500 - 630A",1,cad,415.97
1,B.50.28.09,"INTERRUTTORE MAGNETOTERMICO SCATOLATO - PDI 36kA 4P, In = 80 - 100A, Im = 800 - 1000A",1,cad,429.2
1,B.50.28.10,"INTERRUTTORE MAGNETOTERMICO SCATOLATO - PDI 36kA 4P, In = 125A, Im = 1250A",1,cad,601.07
1,B.50.28.11,"INTERRUTTORE MAGNETOTERMICO SCATOLATO - PDI 36kA 4P, In = 160A, Im = 1600A",1,cad,632.37
1,B.50.28.12,"INTERRUTTORE MAGNETOTERMICO SCATOLATO - PDI 36kA 4P, In = 200 - 250A, Im = 2000 - 2500A",1,cad,807.47
1,B.50.28.13,"INTERRUTTORE MAGNETOTERMICO SCATOLATO - PDI 36kA 4P, In = 320 - 400A, Im = 2000 - 4000A",1,cad,1855.62
1,B.50.28.14,"INTERRUTTORE MAGNETOTERMICO SCATOLATO - PDI 36kA 4P, In = 630A, Im = 3150 - 6300A",1,cad,2771.78
1,B.50.28.15,"INTERRUTTORE MAGNETOTERMICO SCATOLATO - PDI 36kA 4P, In = 800A, Im = 4000 - 8000A",1,cad,3527.2
1,B.50.29.01,"INTERRUTTORE MAGNETICO SCATOLATO PROTEZIONE MOTORI - PDI 36kA 3P, In = 10 - 52A, Im = 60 - 728A",1,cad,440.62
1,B.50.29.02,"INTERRUTTORE MAGNETICO SCATOLATO PROTEZIONE MOTORI - PDI 36kA 3P, In = 80 - 125A, Im = 480 - 1400A",1,cad,524.28
1,B.50.29.03,"INTERRUTTORE MAGNETICO SCATOLATO PROTEZIONE MOTORI - PDI 36kA 3P, In = 160 - 200A, Im = 960 - 2800A",1,cad,544.39
1,B.50.29.04,"INTERRUTTORE MAGNETICO SCATOLATO PROTEZIONE MOTORI - PDI 36kA 3P, In = 320A, Im = 320 - 3040A",1,cad,1367.68
1,B.50.29.05,"INTERRUTTORE MAGNETICO SCATOLATO PROTEZIONE MOTORI - PDI 36kA 4P, In = 10 - 52A, Im = 60 - 728A",1,cad,586.78
1,B.50.29.06,"INTERRUTTORE MAGNETICO SCATOLATO PROTEZIONE MOTORI - PDI 36kA 4P, In = 80 - 125A, Im = 480 - 1400A",1,cad,697.43
1,B.50.29.07,"INTERRUTTORE MAGNETICO SCATOLATO PROTEZIONE MOTORI - PDI 36kA 4P, In = 160 - 200A, Im = 960 - 2800A",1,cad,724.78
1,B.50.29.08,"INTERRUTTORE MAGNETICO SCATOLATO PROTEZIONE MOTORI - PDI 36kA 4P, In = 320A, Im = 320 - 3040A",1,cad,1822.5
1,B.50.30.01,"INTERRUTTORE MAGNETICO SCATOLATO PER CORRENTE CONTINUA - PDI 12kA 3P, In = 32 - 100A, Im = 320 - 1000A",1,cad,1592.33
1,B.50.30.02,"INTERRUTTORE MAGNETICO SCATOLATO PER CORRENTE CONTINUA - PDI 12kA 3P, In = 125 250A, Im = 625 - 2500A",1,cad,1859.15
1,B.50.30.03,"INTERRUTTORE MAGNETICO SCATOLATO PER CORRENTE CONTINUA- PDI 12kA 3P, In = 320 400A, Im =1600 - 4000A",1,cad,2694.66
1,B.50.30.04,"INTERRUTTORE MAGNETICO SCATOLATO PER CORRENTE CONTINUA- PDI 12kA 3P In = 500 630A, Im =2500 - 6300A",1,cad,3133
1,B.50.30.05,"INTERRUTTORE MAGNETICO SCATOLATO PER CORRENTE CONTINUA- PDI 12kA 4P In = 32 100A, Im =320 - 1000A",1,cad,1721.88
1,B.50.30.06,"INTERRUTTORE MAGNETICO SCATOLATO PER CORRENTE CONTINUA- PDI 12kA 4P In = 125 250A, Im =625 - 2500A",1,cad,1845.19
1,B.50.30.07,"INTERRUTTORE MAGNETICO SCATOLATO PER CORRENTE CONTINUA- PDI 12kA 4P In = 320 400A, Im =1600 - 4000A",1,cad,3391.95
1,B.50.30.08,"INTERRUTTORE MAGNETICO SCATOLATO PER CORRENTE CONTINUA- PDI 12kA 4P In = 500 630A, Im =2500 - 6300A",1,cad,3952.89
1,B.50.31.01,"INTERRUTTORE MAGNETICO SCATOLATO PER CORRENTE CONTINUA - PDI 20kA 3P, In =32 100A, Im = 320 - 1000A",1,cad,1879.41
1,B.50.31.02,"INTERRUTTORE MAGNETICO SCATOLATO PER CORRENTE CONTINUA - PDI 20kA 3P, In =125 250A, Im = 625 - 2500A",1,cad,2146.21
1,B.50.31.03,"INTERRUTTORE MAGNETICO SCATOLATO PER CORRENTE CONTINUA - PDI 20kA 3P, In = 320 400A, Im = 1600 - 4000A",1,cad,3091.59
1,B.50.31.04,"INTERRUTTORE MAGNETICO SCATOLATO PER CORRENTE CONTINUA - PDI 20kA 3P, In =500 630A, Im = 2500 - 6300A -",1,cad,3713.17
1,B.50.31.05,"INTERRUTTORE MAGNETICO SCATOLATO PER CORRENTE CONTINUA - PDI 20kA 4P, In = 32 100A, Im = 320 - 1000A",1,cad,1635.59
1,B.50.31.06,"INTERRUTTORE MAGNETICO SCATOLATO PER CORRENTE CONTINUA - PDI 20kA 4P, In = 125 250A, Im = 625 - 2500A",1,cad,2327.92
1,B.50.31.07,"INTERRUTTORE MAGNETICO SCATOLATO PER CORRENTE CONTINUA - PDI 20kA 4P, In = 320 400A, Im = 1600 - 4000A",1,cad,3893.12
1,B.50.31.08,"INTERRUTTORE MAGNETICO SCATOLATO PER CORRENTE CONTINUA - PDI 20kA 4P, In = 500 630A, Im = 2500 - 6300A",1,cad,4492.52
1,B.50.32.01,"SGANCIATORE DIFFERENZIALE SCATOLATO3P, In=160A, Idn= (0,03-1) A istantaneo",1,cad,259.05
1,B.50.32.02,"SGANCIATORE DIFFERENZIALE SCATOLATO3P, In=160A, Idn= (0,03-10) A, t=(0,1-3) s",1,cad,259.05
1,B.50.32.03,"SGANCIATORE DIFFERENZIALE SCATOLATO3P, In=250A, Idn= (0,03-1) A istantaneo",1,cad,411.85
1,B.50.32.04,"SGANCIATORE DIFFERENZIALE SCATOLATO3P, In=250A, Idn= (0,03-10) A, t=(0,1-3) s",1,cad,522.45
1,B.50.32.05,"SGANCIATORE DIFFERENZIALE SCATOLATO4P, In=160A, Idn= (0,03-1) A istantaneo",1,cad,285.25
1,B.50.32.06,"SGANCIATORE DIFFERENZIALE SCATOLATO4P, In=160A, Idn= (0,03-10) A, t=(0,1-3) s",1,cad,427.87
1,B.50.32.07,"SGANCIATORE DIFFERENZIALE SCATOLATO4P, In=250A, Idn= (0,03-1) A istantaneo",1,cad,452.6
1,B.50.32.08,"SGANCIATORE DIFFERENZIALE SCATOLATO4P, In=250A, Idn= (0,03-10) A, t=(0,1-3) s",1,cad,573.38
1,B.50.33.01,"LINEA IN CAVOFTG18OM16 MULTIPOLARE RESISTENTE AL FUOCO Sez. 2 x 1,5 mmq",1,m,1.16
1,B.50.33.02,"LINEA IN CAVOFTG18OM16 MULTIPOLARE RESISTENTE AL FUOCO Sez. 3x1,5 mmq",1,m,1.59
1,B.50.33.03,LINEA IN CAVOFTG18OM16 MULTIPOLARE RESISTENTE AL FUOCO Sez. Mmq,1,m,2.02
1,B.50.33.04,"LINEA IN CAVOFTG18OM16 MULTIPOLARE RESISTENTE AL FUOCO Sez. 5x 1,5mmq",1,m,2.53
1,B.50.33.05,"LINEA IN CAVOFTG18OM16 MULTIPOLARE RESISTENTE AL FUOCO Sez. 2x2,5 mmq",1,m,1.56
1,B.50.33.06,"LINEA IN CAVOFTG18OM16 MULTIPOLARE RESISTENTE AL FUOCO Sez.3x2,5 mmq",1,m,2.1
1,B.50.33.07,"LINEA IN CAVOFTG18OM16 MULTIPOLARE RESISTENTE AL FUOCO Sez. 4x2,5 mmq",1,m,2.62
1,B.50.33.08,"LINEA IN CAVOFTG18OM16 MULTIPOLARE RESISTENTE AL FUOCO Sez. 5x2,5 mmq",1,m,3.17
1,B.50.33.09,LINEA IN CAVOFTG18OM16 MULTIPOLARE RESISTENTE AL FUOCO Sez. 2x4 mmq,1,m,1.98
1,B.50.33.10,LINEA IN CAVOFTG18OM16 MULTIPOLARE RESISTENTE AL FUOCO Sez. 3x4 mmq,1,m,2.64
1,B.50.33.11,LINEA IN CAVOFTG18OM16 MULTIPOLARE RESISTENTE AL FUOCO Sez. 4x4 mmq,1,m,3.32
